,ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,DESCRIPTION,INTRO
1734,ALB,Albania,EURO,2012.0,Rubella vaccine,Yes
1735,ALB,Albania,EURO,2012.0,Seasonal Influenza vaccine,No
1736,ALB,Albania,EURO,2012.0,Typhoid,No
1737,ALB,Albania,EURO,2012.0,Varicella vaccine,No
1738,ALB,Albania,EURO,2012.0,YF (Yellow fever) vaccine,No
1739,ALB,Albania,EURO,2011.0,aP (acellular pertussis) vaccine,No
1740,ALB,Albania,EURO,2011.0,Hepatitis A vaccine,No
1741,ALB,Albania,EURO,2011.0,Hepatitis B vaccine,Yes
1742,ALB,Albania,EURO,2011.0,HepB birth dose,Yes
1743,ALB,Albania,EURO,2011.0,Hib (Haemophilus influenzae type B) vaccine,Yes
1744,ALB,Albania,EURO,2011.0,HPV (Human Papilloma Virus) vaccine,No
1745,ALB,Albania,EURO,2011.0,IPV (Inactivated polio vaccine),No
1746,ALB,Albania,EURO,2011.0,IPV (Inactivated polio vaccine) 2nd dose,No
1747,ALB,Albania,EURO,2011.0,Japanese Encephalitis,No
1748,ALB,Albania,EURO,2011.0,Measles-containing vaccine 2nd dose,Yes
1749,ALB,Albania,EURO,2011.0,Meningococcal meningitis vaccines (all strains),No
1750,ALB,Albania,EURO,2011.0,Mumps vaccine,Yes
1751,ALB,Albania,EURO,2011.0,PCV (Pneumococcal conjugate vaccine),Yes
1752,ALB,Albania,EURO,2011.0,PPV (Pneumococcal polysaccharide vaccine),No
1753,ALB,Albania,EURO,2011.0,Rotavirus vaccine,No
1754,ALB,Albania,EURO,2011.0,Rubella vaccine,Yes
1755,ALB,Albania,EURO,2011.0,Seasonal Influenza vaccine,No
1756,ALB,Albania,EURO,2011.0,Typhoid,No
1757,ALB,Albania,EURO,2011.0,Varicella vaccine,No
1758,ALB,Albania,EURO,2011.0,YF (Yellow fever) vaccine,No
1759,ALB,Albania,EURO,2010.0,aP (acellular pertussis) vaccine,No
1760,ALB,Albania,EURO,2010.0,Hepatitis A vaccine,No
1761,ALB,Albania,EURO,2010.0,Hepatitis B vaccine,Yes
1762,ALB,Albania,EURO,2010.0,HepB birth dose,Yes
1763,ALB,Albania,EURO,2010.0,Hib (Haemophilus influenzae type B) vaccine,Yes
1764,ALB,Albania,EURO,2010.0,HPV (Human Papilloma Virus) vaccine,No
1765,ALB,Albania,EURO,2010.0,IPV (Inactivated polio vaccine),No
1766,ALB,Albania,EURO,2010.0,IPV (Inactivated polio vaccine) 2nd dose,No
1767,ALB,Albania,EURO,2010.0,Japanese Encephalitis,No
1768,ALB,Albania,EURO,2010.0,Measles-containing vaccine 2nd dose,Yes
1769,ALB,Albania,EURO,2010.0,Meningococcal meningitis vaccines (all strains),No
1770,ALB,Albania,EURO,2010.0,Mumps vaccine,Yes
1771,ALB,Albania,EURO,2010.0,PCV (Pneumococcal conjugate vaccine),No
1772,ALB,Albania,EURO,2010.0,PPV (Pneumococcal polysaccharide vaccine),No
1773,ALB,Albania,EURO,2010.0,Rotavirus vaccine,No
1774,ALB,Albania,EURO,2010.0,Rubella vaccine,Yes
1775,ALB,Albania,EURO,2010.0,Seasonal Influenza vaccine,No
1776,ALB,Albania,EURO,2010.0,Typhoid,No
1777,ALB,Albania,EURO,2010.0,Varicella vaccine,No
1778,ALB,Albania,EURO,2010.0,YF (Yellow fever) vaccine,No
1779,ALB,Albania,EURO,2009.0,aP (acellular pertussis) vaccine,No
1780,ALB,Albania,EURO,2009.0,Hepatitis A vaccine,No
1781,ALB,Albania,EURO,2009.0,Hepatitis B vaccine,Yes
1782,ALB,Albania,EURO,2009.0,HepB birth dose,Yes
1783,ALB,Albania,EURO,2009.0,Hib (Haemophilus influenzae type B) vaccine,Yes
1784,ALB,Albania,EURO,2009.0,HPV (Human Papilloma Virus) vaccine,No
1785,ALB,Albania,EURO,2009.0,IPV (Inactivated polio vaccine),No
1786,ALB,Albania,EURO,2009.0,IPV (Inactivated polio vaccine) 2nd dose,No
1787,ALB,Albania,EURO,2009.0,Japanese Encephalitis,No
1788,ALB,Albania,EURO,2009.0,Measles-containing vaccine 2nd dose,Yes
1789,ALB,Albania,EURO,2009.0,Meningococcal meningitis vaccines (all strains),No
1790,ALB,Albania,EURO,2009.0,Mumps vaccine,Yes
1791,ALB,Albania,EURO,2009.0,PCV (Pneumococcal conjugate vaccine),No
1792,ALB,Albania,EURO,2009.0,PPV (Pneumococcal polysaccharide vaccine),No
1793,ALB,Albania,EURO,2009.0,Rotavirus vaccine,No
1794,ALB,Albania,EURO,2009.0,Rubella vaccine,Yes
1795,ALB,Albania,EURO,2009.0,Seasonal Influenza vaccine,No
1796,ALB,Albania,EURO,2009.0,Typhoid,No
1797,ALB,Albania,EURO,2009.0,Varicella vaccine,No
1798,ALB,Albania,EURO,2009.0,YF (Yellow fever) vaccine,No
1799,ALB,Albania,EURO,2008.0,aP (acellular pertussis) vaccine,No
1800,ALB,Albania,EURO,2008.0,Hepatitis A vaccine,No
1801,ALB,Albania,EURO,2008.0,Hepatitis B vaccine,Yes
1802,ALB,Albania,EURO,2008.0,HepB birth dose,Yes
1803,ALB,Albania,EURO,2008.0,Hib (Haemophilus influenzae type B) vaccine,No
1804,ALB,Albania,EURO,2008.0,HPV (Human Papilloma Virus) vaccine,No
1805,ALB,Albania,EURO,2008.0,IPV (Inactivated polio vaccine),No
1806,ALB,Albania,EURO,2008.0,IPV (Inactivated polio vaccine) 2nd dose,No
1807,ALB,Albania,EURO,2008.0,Japanese Encephalitis,No
1808,ALB,Albania,EURO,2008.0,Measles-containing vaccine 2nd dose,Yes
1809,ALB,Albania,EURO,2008.0,Meningococcal meningitis vaccines (all strains),No
1810,ALB,Albania,EURO,2008.0,Mumps vaccine,Yes
1811,ALB,Albania,EURO,2008.0,PCV (Pneumococcal conjugate vaccine),No
1812,ALB,Albania,EURO,2008.0,PPV (Pneumococcal polysaccharide vaccine),No
1813,ALB,Albania,EURO,2008.0,Rotavirus vaccine,No
1814,ALB,Albania,EURO,2008.0,Rubella vaccine,Yes
1815,ALB,Albania,EURO,2008.0,Seasonal Influenza vaccine,No
1816,ALB,Albania,EURO,2008.0,Typhoid,No
1817,ALB,Albania,EURO,2008.0,Varicella vaccine,No
1818,ALB,Albania,EURO,2008.0,YF (Yellow fever) vaccine,No
1819,ALB,Albania,EURO,2007.0,aP (acellular pertussis) vaccine,No
1820,ALB,Albania,EURO,2007.0,Hepatitis A vaccine,No
1821,ALB,Albania,EURO,2007.0,Hepatitis B vaccine,Yes
1822,ALB,Albania,EURO,2007.0,HepB birth dose,Yes
1823,ALB,Albania,EURO,2007.0,Hib (Haemophilus influenzae type B) vaccine,No
1824,ALB,Albania,EURO,2007.0,HPV (Human Papilloma Virus) vaccine,No
1825,ALB,Albania,EURO,2007.0,IPV (Inactivated polio vaccine),No
1826,ALB,Albania,EURO,2007.0,IPV (Inactivated polio vaccine) 2nd dose,No
1827,ALB,Albania,EURO,2007.0,Japanese Encephalitis,No
1828,ALB,Albania,EURO,2007.0,Measles-containing vaccine 2nd dose,Yes
1829,ALB,Albania,EURO,2007.0,Meningococcal meningitis vaccines (all strains),No
1830,ALB,Albania,EURO,2007.0,Mumps vaccine,Yes
1831,ALB,Albania,EURO,2007.0,PCV (Pneumococcal conjugate vaccine),No
1832,ALB,Albania,EURO,2007.0,PPV (Pneumococcal polysaccharide vaccine),No
1833,ALB,Albania,EURO,2007.0,Rotavirus vaccine,No
1834,ALB,Albania,EURO,2007.0,Rubella vaccine,Yes
1835,ALB,Albania,EURO,2007.0,Seasonal Influenza vaccine,No
1836,ALB,Albania,EURO,2007.0,Typhoid,No
1837,ALB,Albania,EURO,2007.0,Varicella vaccine,No
1838,ALB,Albania,EURO,2007.0,YF (Yellow fever) vaccine,No
1839,ALB,Albania,EURO,2006.0,aP (acellular pertussis) vaccine,No
1840,ALB,Albania,EURO,2006.0,Hepatitis A vaccine,No
1841,ALB,Albania,EURO,2006.0,Hepatitis B vaccine,Yes
1842,ALB,Albania,EURO,2006.0,HepB birth dose,Yes
1843,ALB,Albania,EURO,2006.0,Hib (Haemophilus influenzae type B) vaccine,No
1844,ALB,Albania,EURO,2006.0,HPV (Human Papilloma Virus) vaccine,No
1845,ALB,Albania,EURO,2006.0,IPV (Inactivated polio vaccine),No
1846,ALB,Albania,EURO,2006.0,IPV (Inactivated polio vaccine) 2nd dose,No
1847,ALB,Albania,EURO,2006.0,Japanese Encephalitis,No
1848,ALB,Albania,EURO,2006.0,Measles-containing vaccine 2nd dose,Yes
1849,ALB,Albania,EURO,2006.0,Meningococcal meningitis vaccines (all strains),No
1850,ALB,Albania,EURO,2006.0,Mumps vaccine,Yes
1851,ALB,Albania,EURO,2006.0,PCV (Pneumococcal conjugate vaccine),No
1852,ALB,Albania,EURO,2006.0,PPV (Pneumococcal polysaccharide vaccine),No
1853,ALB,Albania,EURO,2006.0,Rotavirus vaccine,No
1854,ALB,Albania,EURO,2006.0,Rubella vaccine,Yes
1855,ALB,Albania,EURO,2006.0,Seasonal Influenza vaccine,No
1856,ALB,Albania,EURO,2006.0,Typhoid,No
1857,ALB,Albania,EURO,2006.0,Varicella vaccine,No
1858,ALB,Albania,EURO,2006.0,YF (Yellow fever) vaccine,No
1859,ALB,Albania,EURO,2005.0,aP (acellular pertussis) vaccine,No
1860,ALB,Albania,EURO,2005.0,Hepatitis A vaccine,No
1861,ALB,Albania,EURO,2005.0,Hepatitis B vaccine,Yes
1862,ALB,Albania,EURO,2005.0,HepB birth dose,Yes
1863,ALB,Albania,EURO,2005.0,Hib (Haemophilus influenzae type B) vaccine,No
1864,ALB,Albania,EURO,2005.0,IPV (Inactivated polio vaccine),No
1865,ALB,Albania,EURO,2005.0,IPV (Inactivated polio vaccine) 2nd dose,No
1866,ALB,Albania,EURO,2005.0,Japanese Encephalitis,No
1867,ALB,Albania,EURO,2005.0,Measles-containing vaccine 2nd dose,Yes
1868,ALB,Albania,EURO,2005.0,Meningococcal meningitis vaccines (all strains),No
1869,ALB,Albania,EURO,2005.0,Mumps vaccine,Yes
1870,ALB,Albania,EURO,2005.0,PCV (Pneumococcal conjugate vaccine),No
1871,ALB,Albania,EURO,2005.0,PPV (Pneumococcal polysaccharide vaccine),No
1872,ALB,Albania,EURO,2005.0,Rubella vaccine,Yes
1873,ALB,Albania,EURO,2005.0,Seasonal Influenza vaccine,No
1874,ALB,Albania,EURO,2005.0,Typhoid,No
1875,ALB,Albania,EURO,2005.0,Varicella vaccine,No
1876,ALB,Albania,EURO,2005.0,YF (Yellow fever) vaccine,No
1877,ALB,Albania,EURO,2004.0,aP (acellular pertussis) vaccine,No
1878,ALB,Albania,EURO,2004.0,Hepatitis A vaccine,No
1879,ALB,Albania,EURO,2004.0,Hepatitis B vaccine,Yes
1880,ALB,Albania,EURO,2004.0,HepB birth dose,Yes
1881,ALB,Albania,EURO,2004.0,Hib (Haemophilus influenzae type B) vaccine,No
1882,ALB,Albania,EURO,2004.0,IPV (Inactivated polio vaccine),No
1883,ALB,Albania,EURO,2004.0,IPV (Inactivated polio vaccine) 2nd dose,No
1884,ALB,Albania,EURO,2004.0,Japanese Encephalitis,No
1885,ALB,Albania,EURO,2004.0,Measles-containing vaccine 2nd dose,Yes
1886,ALB,Albania,EURO,2004.0,Meningococcal meningitis vaccines (all strains),No
1887,ALB,Albania,EURO,2004.0,Mumps vaccine,No
1888,ALB,Albania,EURO,2004.0,PCV (Pneumococcal conjugate vaccine),No
1889,ALB,Albania,EURO,2004.0,PPV (Pneumococcal polysaccharide vaccine),No
1890,ALB,Albania,EURO,2004.0,Rubella vaccine,Yes
1891,ALB,Albania,EURO,2004.0,Seasonal Influenza vaccine,No
1892,ALB,Albania,EURO,2004.0,Typhoid,No
1893,ALB,Albania,EURO,2004.0,Varicella vaccine,No
1894,ALB,Albania,EURO,2004.0,YF (Yellow fever) vaccine,No
1895,ALB,Albania,EURO,2003.0,aP (acellular pertussis) vaccine,No
1896,ALB,Albania,EURO,2003.0,Hepatitis A vaccine,No
1897,ALB,Albania,EURO,2003.0,Hepatitis B vaccine,Yes
1898,ALB,Albania,EURO,2003.0,HepB birth dose,Yes
1899,ALB,Albania,EURO,2003.0,Hib (Haemophilus influenzae type B) vaccine,No
1900,ALB,Albania,EURO,2003.0,IPV (Inactivated polio vaccine),No
1901,ALB,Albania,EURO,2003.0,IPV (Inactivated polio vaccine) 2nd dose,No
1902,ALB,Albania,EURO,2003.0,Japanese Encephalitis,No
1903,ALB,Albania,EURO,2003.0,Measles-containing vaccine 2nd dose,Yes
1904,ALB,Albania,EURO,2003.0,Meningococcal meningitis vaccines (all strains),No
1905,ALB,Albania,EURO,2003.0,Mumps vaccine,No
1906,ALB,Albania,EURO,2003.0,PCV (Pneumococcal conjugate vaccine),No
1907,ALB,Albania,EURO,2003.0,PPV (Pneumococcal polysaccharide vaccine),No
1908,ALB,Albania,EURO,2003.0,Rubella vaccine,Yes
1909,ALB,Albania,EURO,2003.0,Seasonal Influenza vaccine,No
1910,ALB,Albania,EURO,2003.0,Typhoid,No
1911,ALB,Albania,EURO,2003.0,Varicella vaccine,No
1912,ALB,Albania,EURO,2003.0,YF (Yellow fever) vaccine,No
1913,ALB,Albania,EURO,2002.0,aP (acellular pertussis) vaccine,No
1914,ALB,Albania,EURO,2002.0,Hepatitis A vaccine,No
1915,ALB,Albania,EURO,2002.0,Hepatitis B vaccine,Yes
1916,ALB,Albania,EURO,2002.0,HepB birth dose,Yes
1917,ALB,Albania,EURO,2002.0,Hib (Haemophilus influenzae type B) vaccine,No
1918,ALB,Albania,EURO,2002.0,IPV (Inactivated polio vaccine),No
1919,ALB,Albania,EURO,2002.0,IPV (Inactivated polio vaccine) 2nd dose,No
1920,ALB,Albania,EURO,2002.0,Japanese Encephalitis,No
1921,ALB,Albania,EURO,2002.0,Measles-containing vaccine 2nd dose,Yes
1922,ALB,Albania,EURO,2002.0,Meningococcal meningitis vaccines (all strains),No
1923,ALB,Albania,EURO,2002.0,Mumps vaccine,No
1924,ALB,Albania,EURO,2002.0,PCV (Pneumococcal conjugate vaccine),No
1925,ALB,Albania,EURO,2002.0,PPV (Pneumococcal polysaccharide vaccine),No
1926,ALB,Albania,EURO,2002.0,Rubella vaccine,Yes
1927,ALB,Albania,EURO,2002.0,Seasonal Influenza vaccine,No
1928,ALB,Albania,EURO,2002.0,Typhoid,No
1929,ALB,Albania,EURO,2002.0,Varicella vaccine,No
1930,ALB,Albania,EURO,2002.0,YF (Yellow fever) vaccine,No
1931,ALB,Albania,EURO,2001.0,aP (acellular pertussis) vaccine,No
1932,ALB,Albania,EURO,2001.0,Hepatitis B vaccine,Yes
1933,ALB,Albania,EURO,2001.0,HepB birth dose,Yes
1934,ALB,Albania,EURO,2001.0,Hib (Haemophilus influenzae type B) vaccine,No
1935,ALB,Albania,EURO,2001.0,IPV (Inactivated polio vaccine),No
1936,ALB,Albania,EURO,2001.0,Japanese Encephalitis,No
1937,ALB,Albania,EURO,2001.0,Measles-containing vaccine 2nd dose,Yes
1938,ALB,Albania,EURO,2001.0,Meningococcal meningitis vaccines (all strains),No
1939,ALB,Albania,EURO,2001.0,Mumps vaccine,No
1940,ALB,Albania,EURO,2001.0,PCV (Pneumococcal conjugate vaccine),No
1941,ALB,Albania,EURO,2001.0,PPV (Pneumococcal polysaccharide vaccine),No
1942,ALB,Albania,EURO,2001.0,Rubella vaccine,Yes
1943,ALB,Albania,EURO,2001.0,Seasonal Influenza vaccine,No
1944,ALB,Albania,EURO,2001.0,Varicella vaccine,No
1945,ALB,Albania,EURO,2001.0,YF (Yellow fever) vaccine,No
1946,ALB,Albania,EURO,2000.0,Hepatitis B vaccine,Yes
1947,ALB,Albania,EURO,2000.0,HepB birth dose,Yes
1948,ALB,Albania,EURO,2000.0,Hib (Haemophilus influenzae type B) vaccine,No
1949,ALB,Albania,EURO,2000.0,IPV (Inactivated polio vaccine),No
1950,ALB,Albania,EURO,2000.0,Measles-containing vaccine 2nd dose,No
1951,ALB,Albania,EURO,2000.0,Meningococcal meningitis vaccines (all strains),No
1952,ALB,Albania,EURO,2000.0,Mumps vaccine,No
1953,ALB,Albania,EURO,2000.0,PCV (Pneumococcal conjugate vaccine),No
1954,ALB,Albania,EURO,2000.0,PPV (Pneumococcal polysaccharide vaccine),No
1955,ALB,Albania,EURO,2000.0,Rubella vaccine,No
1956,ALB,Albania,EURO,2000.0,Seasonal Influenza vaccine,No
1957,ALB,Albania,EURO,2000.0,YF (Yellow fever) vaccine,No
1958,ALB,Albania,EURO,1999.0,Hepatitis B vaccine,Yes
1959,ALB,Albania,EURO,1999.0,HepB birth dose,Yes
1960,ALB,Albania,EURO,1999.0,Hib (Haemophilus influenzae type B) vaccine,No
1961,ALB,Albania,EURO,1999.0,IPV (Inactivated polio vaccine),No
1962,ALB,Albania,EURO,1999.0,Measles-containing vaccine 2nd dose,No
1963,ALB,Albania,EURO,1999.0,Meningococcal meningitis vaccines (all strains),No
1964,ALB,Albania,EURO,1999.0,Mumps vaccine,No
1965,ALB,Albania,EURO,1999.0,PPV (Pneumococcal polysaccharide vaccine),No
1966,ALB,Albania,EURO,1999.0,Rubella vaccine,No
1967,ALB,Albania,EURO,1999.0,Seasonal Influenza vaccine,No
1968,ALB,Albania,EURO,1999.0,YF (Yellow fever) vaccine,No
1969,ALB,Albania,EURO,1998.0,Hepatitis B vaccine,Yes
1970,ALB,Albania,EURO,1998.0,HepB birth dose,Yes
1971,ALB,Albania,EURO,1998.0,Hib (Haemophilus influenzae type B) vaccine,No
1972,ALB,Albania,EURO,1998.0,IPV (Inactivated polio vaccine),No
1973,ALB,Albania,EURO,1998.0,Measles-containing vaccine 2nd dose,No
1974,ALB,Albania,EURO,1998.0,Mumps vaccine,No
1975,ALB,Albania,EURO,1998.0,Rubella vaccine,No
1976,ALB,Albania,EURO,1998.0,Seasonal Influenza vaccine,No
1977,ALB,Albania,EURO,1998.0,YF (Yellow fever) vaccine,No
1978,ALB,Albania,EURO,1997.0,Hepatitis B vaccine,Yes
1979,ALB,Albania,EURO,1997.0,HepB birth dose,No
1980,ALB,Albania,EURO,1997.0,Hib (Haemophilus influenzae type B) vaccine,No
1981,ALB,Albania,EURO,1997.0,IPV (Inactivated polio vaccine),No
1982,ALB,Albania,EURO,1997.0,Measles-containing vaccine 2nd dose,No
1983,ALB,Albania,EURO,1997.0,Mumps vaccine,No
1984,ALB,Albania,EURO,1997.0,Rubella vaccine,No
1985,ALB,Albania,EURO,1997.0,Seasonal Influenza vaccine,No
1986,ALB,Albania,EURO,1997.0,YF (Yellow fever) vaccine,No
1987,ALB,Albania,EURO,1996.0,Hepatitis B vaccine,Yes
1988,ALB,Albania,EURO,1996.0,HepB birth dose,No
1989,ALB,Albania,EURO,1996.0,Hib (Haemophilus influenzae type B) vaccine,No
1990,ALB,Albania,EURO,1996.0,IPV (Inactivated polio vaccine),No
1991,ALB,Albania,EURO,1996.0,Measles-containing vaccine 2nd dose,No
1992,ALB,Albania,EURO,1996.0,Mumps vaccine,No
1993,ALB,Albania,EURO,1996.0,Rubella vaccine,No
1994,ALB,Albania,EURO,1996.0,Seasonal Influenza vaccine,No
1995,ALB,Albania,EURO,1996.0,YF (Yellow fever) vaccine,No
1996,ALB,Albania,EURO,1995.0,Hepatitis B vaccine,Yes
1997,ALB,Albania,EURO,1995.0,HepB birth dose,No
1998,ALB,Albania,EURO,1995.0,Hib (Haemophilus influenzae type B) vaccine,No
1999,ALB,Albania,EURO,1995.0,IPV (Inactivated polio vaccine),No
2000,ALB,Albania,EURO,1995.0,IPV (Inactivated polio vaccine) 2nd dose,No
2001,ALB,Albania,EURO,1995.0,Measles-containing vaccine 2nd dose,No
2002,ALB,Albania,EURO,1995.0,Mumps vaccine,No
2003,ALB,Albania,EURO,1995.0,Rubella vaccine,No
2004,ALB,Albania,EURO,1995.0,Seasonal Influenza vaccine,No
2005,ALB,Albania,EURO,1995.0,YF (Yellow fever) vaccine,No
2006,ALB,Albania,EURO,1994.0,Hepatitis B vaccine,Yes
2007,ALB,Albania,EURO,1994.0,HepB birth dose,No
2008,ALB,Albania,EURO,1994.0,Hib (Haemophilus influenzae type B) vaccine,No
2009,ALB,Albania,EURO,1994.0,IPV (Inactivated polio vaccine),No
2010,ALB,Albania,EURO,1994.0,Measles-containing vaccine 2nd dose,No
2011,ALB,Albania,EURO,1994.0,Mumps vaccine,No
2012,ALB,Albania,EURO,1994.0,Rubella vaccine,No
2013,ALB,Albania,EURO,1994.0,Seasonal Influenza vaccine,No
2014,ALB,Albania,EURO,1994.0,YF (Yellow fever) vaccine,No
2015,ALB,Albania,EURO,1993.0,Hepatitis B vaccine,No
2016,ALB,Albania,EURO,1993.0,HepB birth dose,No
2017,ALB,Albania,EURO,1993.0,Hib (Haemophilus influenzae type B) vaccine,No
2018,ALB,Albania,EURO,1993.0,IPV (Inactivated polio vaccine),No
2019,ALB,Albania,EURO,1993.0,Measles-containing vaccine 2nd dose,No
2020,ALB,Albania,EURO,1993.0,Mumps vaccine,No
2021,ALB,Albania,EURO,1993.0,Rubella vaccine,No
2022,ALB,Albania,EURO,1993.0,Seasonal Influenza vaccine,No
2023,ALB,Albania,EURO,1993.0,YF (Yellow fever) vaccine,No
2024,ALB,Albania,EURO,1992.0,Hepatitis B vaccine,No
2025,ALB,Albania,EURO,1992.0,HepB birth dose,No
2026,ALB,Albania,EURO,1992.0,Hib (Haemophilus influenzae type B) vaccine,No
2027,ALB,Albania,EURO,1992.0,IPV (Inactivated polio vaccine),No
2028,ALB,Albania,EURO,1992.0,Measles-containing vaccine 2nd dose,No
2029,ALB,Albania,EURO,1992.0,Mumps vaccine,No
2030,ALB,Albania,EURO,1992.0,Rubella vaccine,No
2031,ALB,Albania,EURO,1992.0,Seasonal Influenza vaccine,No
2032,ALB,Albania,EURO,1992.0,YF (Yellow fever) vaccine,No
2033,ALB,Albania,EURO,1991.0,Hepatitis B vaccine,No
2034,ALB,Albania,EURO,1991.0,HepB birth dose,No
2035,ALB,Albania,EURO,1991.0,Hib (Haemophilus influenzae type B) vaccine,No
2036,ALB,Albania,EURO,1991.0,IPV (Inactivated polio vaccine),No
2037,ALB,Albania,EURO,1991.0,Measles-containing vaccine 2nd dose,No
2038,ALB,Albania,EURO,1991.0,Mumps vaccine,No
2039,ALB,Albania,EURO,1991.0,Rubella vaccine,No
2040,ALB,Albania,EURO,1991.0,Seasonal Influenza vaccine,No
2041,ALB,Albania,EURO,1991.0,YF (Yellow fever) vaccine,No
2042,ALB,Albania,EURO,1990.0,Hepatitis B vaccine,No
2043,ALB,Albania,EURO,1990.0,HepB birth dose,No
2044,ALB,Albania,EURO,1990.0,Hib (Haemophilus influenzae type B) vaccine,No
2045,ALB,Albania,EURO,1990.0,IPV (Inactivated polio vaccine),No
2046,ALB,Albania,EURO,1990.0,Measles-containing vaccine 2nd dose,No
2047,ALB,Albania,EURO,1990.0,Mumps vaccine,No
2048,ALB,Albania,EURO,1990.0,Rubella vaccine,No
2049,ALB,Albania,EURO,1990.0,Seasonal Influenza vaccine,No
2050,ALB,Albania,EURO,1990.0,YF (Yellow fever) vaccine,No
2051,ALB,Albania,EURO,1989.0,Hepatitis B vaccine,No
2052,ALB,Albania,EURO,1989.0,HepB birth dose,No
2053,ALB,Albania,EURO,1989.0,Hib (Haemophilus influenzae type B) vaccine,No
2054,ALB,Albania,EURO,1989.0,IPV (Inactivated polio vaccine),No
2055,ALB,Albania,EURO,1989.0,Measles-containing vaccine 2nd dose,No
2056,ALB,Albania,EURO,1989.0,Mumps vaccine,No
2057,ALB,Albania,EURO,1989.0,Rubella vaccine,No
2058,ALB,Albania,EURO,1989.0,Seasonal Influenza vaccine,No
2059,ALB,Albania,EURO,1989.0,YF (Yellow fever) vaccine,No
2060,ALB,Albania,EURO,1988.0,Hepatitis B vaccine,No
2061,ALB,Albania,EURO,1988.0,Hib (Haemophilus influenzae type B) vaccine,No
2062,ALB,Albania,EURO,1988.0,IPV (Inactivated polio vaccine),No
2063,ALB,Albania,EURO,1988.0,Measles-containing vaccine 2nd dose,No
2064,ALB,Albania,EURO,1988.0,Mumps vaccine,No
2065,ALB,Albania,EURO,1988.0,Rubella vaccine,No
2066,ALB,Albania,EURO,1988.0,Seasonal Influenza vaccine,No
2067,ALB,Albania,EURO,1988.0,YF (Yellow fever) vaccine,No
2068,ALB,Albania,EURO,1987.0,Hepatitis B vaccine,No
2069,ALB,Albania,EURO,1987.0,Hib (Haemophilus influenzae type B) vaccine,No
2070,ALB,Albania,EURO,1987.0,IPV (Inactivated polio vaccine),No
2071,ALB,Albania,EURO,1987.0,Measles-containing vaccine 2nd dose,No
2072,ALB,Albania,EURO,1987.0,Mumps vaccine,No
2073,ALB,Albania,EURO,1987.0,Rubella vaccine,No
2074,ALB,Albania,EURO,1987.0,Seasonal Influenza vaccine,No
2075,ALB,Albania,EURO,1987.0,YF (Yellow fever) vaccine,No
2076,ALB,Albania,EURO,1986.0,Hepatitis B vaccine,No
2077,ALB,Albania,EURO,1986.0,Hib (Haemophilus influenzae type B) vaccine,No
2078,ALB,Albania,EURO,1986.0,IPV (Inactivated polio vaccine),No
2079,ALB,Albania,EURO,1986.0,Measles-containing vaccine 2nd dose,No
2080,ALB,Albania,EURO,1986.0,Mumps vaccine,No
2081,ALB,Albania,EURO,1986.0,Rubella vaccine,No
2082,ALB,Albania,EURO,1986.0,Seasonal Influenza vaccine,No
2083,ALB,Albania,EURO,1986.0,YF (Yellow fever) vaccine,No
2084,ALB,Albania,EURO,1985.0,Hepatitis B vaccine,No
2085,ALB,Albania,EURO,1985.0,IPV (Inactivated polio vaccine),No
2086,ALB,Albania,EURO,1985.0,Measles-containing vaccine 2nd dose,No
2087,ALB,Albania,EURO,1985.0,Mumps vaccine,No
2088,ALB,Albania,EURO,1985.0,Rubella vaccine,No
2089,ALB,Albania,EURO,1985.0,Seasonal Influenza vaccine,No
2090,ALB,Albania,EURO,1985.0,YF (Yellow fever) vaccine,No
2091,ALB,Albania,EURO,1984.0,Hepatitis B vaccine,No
2092,ALB,Albania,EURO,1984.0,IPV (Inactivated polio vaccine),No
2093,ALB,Albania,EURO,1984.0,Measles-containing vaccine 2nd dose,No
2094,ALB,Albania,EURO,1984.0,Mumps vaccine,No
2095,ALB,Albania,EURO,1984.0,Rubella vaccine,No
2096,ALB,Albania,EURO,1984.0,Seasonal Influenza vaccine,No
2097,ALB,Albania,EURO,1984.0,YF (Yellow fever) vaccine,No
2098,ALB,Albania,EURO,1983.0,Hepatitis B vaccine,No
2099,ALB,Albania,EURO,1983.0,IPV (Inactivated polio vaccine),No
2100,ALB,Albania,EURO,1983.0,Measles-containing vaccine 2nd dose,No
2101,ALB,Albania,EURO,1983.0,Mumps vaccine,No
2102,ALB,Albania,EURO,1983.0,Rubella vaccine,No
2103,ALB,Albania,EURO,1983.0,Seasonal Influenza vaccine,No
2104,ALB,Albania,EURO,1983.0,YF (Yellow fever) vaccine,No
2105,ALB,Albania,EURO,1982.0,Hepatitis B vaccine,No
2106,ALB,Albania,EURO,1982.0,IPV (Inactivated polio vaccine),No
2107,ALB,Albania,EURO,1982.0,Measles-containing vaccine 2nd dose,No
2108,ALB,Albania,EURO,1982.0,Mumps vaccine,No
2109,ALB,Albania,EURO,1982.0,Rubella vaccine,No
2110,ALB,Albania,EURO,1982.0,Seasonal Influenza vaccine,No
2111,ALB,Albania,EURO,1982.0,YF (Yellow fever) vaccine,No
2112,ALB,Albania,EURO,1981.0,IPV (Inactivated polio vaccine),No
2113,ALB,Albania,EURO,1981.0,Measles-containing vaccine 2nd dose,No
2114,ALB,Albania,EURO,1981.0,Mumps vaccine,No
2115,ALB,Albania,EURO,1981.0,Rubella vaccine,No
