,GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
823,COUNTRIES,AGO,Angola,2004.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
824,COUNTRIES,AGO,Angola,2004.0,RUBELLA,Rubella,"per 1,000,000 total population",2.3
825,COUNTRIES,AGO,Angola,2004.0,TTETANUS,Total tetanus,"per 1,000,000 total population",8.2
826,COUNTRIES,AGO,Angola,2004.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
827,COUNTRIES,AGO,Angola,2003.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.9
828,COUNTRIES,AGO,Angola,2003.0,MEASLES,Measles,"per 1,000,000 total population",66.7
829,COUNTRIES,AGO,Angola,2003.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.1
830,COUNTRIES,AGO,Angola,2003.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",147.9
831,COUNTRIES,AGO,Angola,2003.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
832,COUNTRIES,AGO,Angola,2003.0,RUBELLA,Rubella,"per 1,000,000 total population",1.2
833,COUNTRIES,AGO,Angola,2003.0,TTETANUS,Total tetanus,"per 1,000,000 total population",35.8
834,COUNTRIES,AGO,Angola,2003.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
835,COUNTRIES,AGO,Angola,2002.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
836,COUNTRIES,AGO,Angola,2002.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
837,COUNTRIES,AGO,Angola,2002.0,MEASLES,Measles,"per 1,000,000 total population",689.4
838,COUNTRIES,AGO,Angola,2002.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
839,COUNTRIES,AGO,Angola,2002.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
840,COUNTRIES,AGO,Angola,2002.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
841,COUNTRIES,AGO,Angola,2002.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
842,COUNTRIES,AGO,Angola,2002.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
843,COUNTRIES,AGO,Angola,2002.0,TTETANUS,Total tetanus,"per 1,000,000 total population",55.6
844,COUNTRIES,AGO,Angola,2002.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
845,COUNTRIES,AGO,Angola,2001.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
846,COUNTRIES,AGO,Angola,2001.0,MEASLES,Measles,"per 1,000,000 total population",540.1
847,COUNTRIES,AGO,Angola,2001.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.4
848,COUNTRIES,AGO,Angola,2001.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",44.2
849,COUNTRIES,AGO,Angola,2001.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.1
850,COUNTRIES,AGO,Angola,2001.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
851,COUNTRIES,AGO,Angola,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
852,COUNTRIES,AGO,Angola,2000.0,MEASLES,Measles,"per 1,000,000 total population",137.0
853,COUNTRIES,AGO,Angola,2000.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
854,COUNTRIES,AGO,Angola,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",34.6
855,COUNTRIES,AGO,Angola,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",15.6
856,COUNTRIES,AGO,Angola,2000.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
857,COUNTRIES,AGO,Angola,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
858,COUNTRIES,AGO,Angola,1999.0,MEASLES,Measles,"per 1,000,000 total population",22.3
859,COUNTRIES,AGO,Angola,1999.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.1
860,COUNTRIES,AGO,Angola,1998.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
861,COUNTRIES,AGO,Angola,1998.0,MEASLES,Measles,"per 1,000,000 total population",169.9
862,COUNTRIES,AGO,Angola,1998.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
863,COUNTRIES,AGO,Angola,1998.0,TTETANUS,Total tetanus,"per 1,000,000 total population",18.4
864,COUNTRIES,AGO,Angola,1997.0,MEASLES,Measles,"per 1,000,000 total population",558.2
865,COUNTRIES,AGO,Angola,1997.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
866,COUNTRIES,AGO,Angola,1997.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
867,COUNTRIES,AGO,Angola,1996.0,MEASLES,Measles,"per 1,000,000 total population",17.7
868,COUNTRIES,AGO,Angola,1996.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
869,COUNTRIES,AGO,Angola,1995.0,MEASLES,Measles,"per 1,000,000 total population",46.4
870,COUNTRIES,AGO,Angola,1995.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.2
871,COUNTRIES,AGO,Angola,1994.0,MEASLES,Measles,"per 1,000,000 total population",413.6
872,COUNTRIES,AGO,Angola,1994.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.3
873,COUNTRIES,AGO,Angola,1993.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.8
874,COUNTRIES,AGO,Angola,1993.0,MEASLES,Measles,"per 1,000,000 total population",722.9
875,COUNTRIES,AGO,Angola,1993.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.0
876,COUNTRIES,AGO,Angola,1993.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",113.7
877,COUNTRIES,AGO,Angola,1993.0,TTETANUS,Total tetanus,"per 1,000,000 total population",61.0
878,COUNTRIES,AGO,Angola,1992.0,MEASLES,Measles,"per 1,000,000 total population",1350.0
879,COUNTRIES,AGO,Angola,1992.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.0
880,COUNTRIES,AGO,Angola,1991.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.3
881,COUNTRIES,AGO,Angola,1991.0,MEASLES,Measles,"per 1,000,000 total population",1528.8
882,COUNTRIES,AGO,Angola,1991.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.1
883,COUNTRIES,AGO,Angola,1991.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",838.2
884,COUNTRIES,AGO,Angola,1991.0,TTETANUS,Total tetanus,"per 1,000,000 total population",110.1
885,COUNTRIES,AGO,Angola,1991.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
886,COUNTRIES,AGO,Angola,1990.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",5.5
887,COUNTRIES,AGO,Angola,1990.0,MEASLES,Measles,"per 1,000,000 total population",2500.3
888,COUNTRIES,AGO,Angola,1990.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.6
889,COUNTRIES,AGO,Angola,1990.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1240.3
890,COUNTRIES,AGO,Angola,1990.0,TTETANUS,Total tetanus,"per 1,000,000 total population",157.1
891,COUNTRIES,AGO,Angola,1990.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
892,COUNTRIES,AGO,Angola,1989.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",9.3
893,COUNTRIES,AGO,Angola,1989.0,MEASLES,Measles,"per 1,000,000 total population",1763.6
894,COUNTRIES,AGO,Angola,1989.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",2.6
895,COUNTRIES,AGO,Angola,1989.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1928.5
896,COUNTRIES,AGO,Angola,1989.0,TTETANUS,Total tetanus,"per 1,000,000 total population",240.3
897,COUNTRIES,AGO,Angola,1989.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
898,COUNTRIES,AGO,Angola,1988.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.5
899,COUNTRIES,AGO,Angola,1988.0,MEASLES,Measles,"per 1,000,000 total population",1934.3
900,COUNTRIES,AGO,Angola,1988.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.5
901,COUNTRIES,AGO,Angola,1988.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1320.6
902,COUNTRIES,AGO,Angola,1988.0,TTETANUS,Total tetanus,"per 1,000,000 total population",150.2
903,COUNTRIES,AGO,Angola,1988.0,YFEVER,Yellow fever,"per 1,000,000 total population",3.4
904,COUNTRIES,AGO,Angola,1987.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.9
905,COUNTRIES,AGO,Angola,1987.0,MEASLES,Measles,"per 1,000,000 total population",1273.4
906,COUNTRIES,AGO,Angola,1987.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.7
907,COUNTRIES,AGO,Angola,1987.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",954.0
908,COUNTRIES,AGO,Angola,1987.0,TTETANUS,Total tetanus,"per 1,000,000 total population",74.1
909,COUNTRIES,AGO,Angola,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
910,COUNTRIES,AGO,Angola,1986.0,MEASLES,Measles,"per 1,000,000 total population",1536.6
911,COUNTRIES,AGO,Angola,1986.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.1
912,COUNTRIES,AGO,Angola,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",685.7
913,COUNTRIES,AGO,Angola,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",12.7
914,COUNTRIES,AGO,Angola,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.9
915,COUNTRIES,AGO,Angola,1985.0,MEASLES,Measles,"per 1,000,000 total population",2333.7
916,COUNTRIES,AGO,Angola,1985.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.1
917,COUNTRIES,AGO,Angola,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1620.4
918,COUNTRIES,AGO,Angola,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",91.3
919,COUNTRIES,AGO,Angola,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
920,COUNTRIES,AGO,Angola,1984.0,MEASLES,Measles,"per 1,000,000 total population",2406.7
921,COUNTRIES,AGO,Angola,1984.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.9
922,COUNTRIES,AGO,Angola,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",2545.4
923,COUNTRIES,AGO,Angola,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",140.0
924,COUNTRIES,AGO,Angola,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.2
925,COUNTRIES,AGO,Angola,1983.0,MEASLES,Measles,"per 1,000,000 total population",2487.0
926,COUNTRIES,AGO,Angola,1983.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.9
927,COUNTRIES,AGO,Angola,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",3133.4
928,COUNTRIES,AGO,Angola,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",122.8
929,COUNTRIES,AGO,Angola,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.7
930,COUNTRIES,AGO,Angola,1982.0,MEASLES,Measles,"per 1,000,000 total population",3435.6
931,COUNTRIES,AGO,Angola,1982.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.7
932,COUNTRIES,AGO,Angola,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",3591.2
933,COUNTRIES,AGO,Angola,1982.0,TTETANUS,Total tetanus,"per 1,000,000 total population",159.7
934,COUNTRIES,AGO,Angola,1981.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.3
935,COUNTRIES,AGO,Angola,1981.0,MEASLES,Measles,"per 1,000,000 total population",2337.0
936,COUNTRIES,AGO,Angola,1981.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.7
937,COUNTRIES,AGO,Angola,1981.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",3731.9
938,COUNTRIES,AGO,Angola,1981.0,TTETANUS,Total tetanus,"per 1,000,000 total population",163.9
939,COUNTRIES,AGO,Angola,1980.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
940,COUNTRIES,AGO,Angola,1980.0,MEASLES,Measles,"per 1,000,000 total population",3646.0
941,COUNTRIES,AGO,Angola,1980.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",1.4
942,COUNTRIES,AGO,Angola,1980.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",6654.4
943,COUNTRIES,AGO,Angola,1980.0,TTETANUS,Total tetanus,"per 1,000,000 total population",145.7
944,COUNTRIES,AIA,Anguilla,2023.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
945,COUNTRIES,AIA,Anguilla,2023.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
946,COUNTRIES,AIA,Anguilla,2023.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.0
947,COUNTRIES,AIA,Anguilla,2023.0,MEASLES,Measles,"per 1,000,000 total population",0.0
948,COUNTRIES,AIA,Anguilla,2023.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
949,COUNTRIES,AIA,Anguilla,2023.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
950,COUNTRIES,AIA,Anguilla,2023.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
951,COUNTRIES,AIA,Anguilla,2023.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
952,COUNTRIES,AIA,Anguilla,2023.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
953,COUNTRIES,AIA,Anguilla,2023.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
954,COUNTRIES,AIA,Anguilla,2023.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
955,COUNTRIES,AIA,Anguilla,2023.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
956,COUNTRIES,AIA,Anguilla,2022.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
957,COUNTRIES,AIA,Anguilla,2022.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
958,COUNTRIES,AIA,Anguilla,2022.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.0
959,COUNTRIES,AIA,Anguilla,2022.0,MEASLES,Measles,"per 1,000,000 total population",0.0
960,COUNTRIES,AIA,Anguilla,2022.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
961,COUNTRIES,AIA,Anguilla,2022.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
962,COUNTRIES,AIA,Anguilla,2022.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
963,COUNTRIES,AIA,Anguilla,2022.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
964,COUNTRIES,AIA,Anguilla,2022.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
965,COUNTRIES,AIA,Anguilla,2022.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
966,COUNTRIES,AIA,Anguilla,2022.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
967,COUNTRIES,AIA,Anguilla,2022.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
968,COUNTRIES,AIA,Anguilla,2021.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
969,COUNTRIES,AIA,Anguilla,2021.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
970,COUNTRIES,AIA,Anguilla,2021.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.0
971,COUNTRIES,AIA,Anguilla,2021.0,MEASLES,Measles,"per 1,000,000 total population",0.0
972,COUNTRIES,AIA,Anguilla,2021.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
973,COUNTRIES,AIA,Anguilla,2021.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
974,COUNTRIES,AIA,Anguilla,2021.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
975,COUNTRIES,AIA,Anguilla,2021.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
976,COUNTRIES,AIA,Anguilla,2021.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
977,COUNTRIES,AIA,Anguilla,2021.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
978,COUNTRIES,AIA,Anguilla,2021.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
979,COUNTRIES,AIA,Anguilla,2021.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
980,COUNTRIES,AIA,Anguilla,2020.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
981,COUNTRIES,AIA,Anguilla,2020.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
982,COUNTRIES,AIA,Anguilla,2020.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.0
983,COUNTRIES,AIA,Anguilla,2020.0,MEASLES,Measles,"per 1,000,000 total population",0.0
984,COUNTRIES,AIA,Anguilla,2020.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
985,COUNTRIES,AIA,Anguilla,2020.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
986,COUNTRIES,AIA,Anguilla,2020.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
987,COUNTRIES,AIA,Anguilla,2020.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
988,COUNTRIES,AIA,Anguilla,2020.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
989,COUNTRIES,AIA,Anguilla,2020.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
990,COUNTRIES,AIA,Anguilla,2020.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
991,COUNTRIES,AIA,Anguilla,2020.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
992,COUNTRIES,AIA,Anguilla,2019.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
993,COUNTRIES,AIA,Anguilla,2019.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
994,COUNTRIES,AIA,Anguilla,2019.0,MEASLES,Measles,"per 1,000,000 total population",0.0
995,COUNTRIES,AIA,Anguilla,2019.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
996,COUNTRIES,AIA,Anguilla,2019.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
997,COUNTRIES,AIA,Anguilla,2019.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
998,COUNTRIES,AIA,Anguilla,2019.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
999,COUNTRIES,AIA,Anguilla,2019.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
1000,COUNTRIES,AIA,Anguilla,2019.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
1001,COUNTRIES,AIA,Anguilla,2019.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
1002,COUNTRIES,AIA,Anguilla,2019.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
1003,COUNTRIES,AIA,Anguilla,2018.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
1004,COUNTRIES,AIA,Anguilla,2018.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1005,COUNTRIES,AIA,Anguilla,2018.0,MEASLES,Measles,"per 1,000,000 total population",0.0
1006,COUNTRIES,AIA,Anguilla,2018.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
1007,COUNTRIES,AIA,Anguilla,2018.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
1008,COUNTRIES,AIA,Anguilla,2018.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
1009,COUNTRIES,AIA,Anguilla,2018.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
1010,COUNTRIES,AIA,Anguilla,2018.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
1011,COUNTRIES,AIA,Anguilla,2018.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
1012,COUNTRIES,AIA,Anguilla,2018.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
1013,COUNTRIES,AIA,Anguilla,2017.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
1014,COUNTRIES,AIA,Anguilla,2017.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1015,COUNTRIES,AIA,Anguilla,2017.0,MEASLES,Measles,"per 1,000,000 total population",0.0
1016,COUNTRIES,AIA,Anguilla,2017.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
1017,COUNTRIES,AIA,Anguilla,2017.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
1018,COUNTRIES,AIA,Anguilla,2017.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
1019,COUNTRIES,AIA,Anguilla,2017.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
1020,COUNTRIES,AIA,Anguilla,2017.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
1021,COUNTRIES,AIA,Anguilla,2017.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
1022,COUNTRIES,AIA,Anguilla,2005.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
1023,COUNTRIES,AIA,Anguilla,2003.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
1024,COUNTRIES,AIA,Anguilla,2003.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1025,COUNTRIES,AIA,Anguilla,2003.0,MEASLES,Measles,"per 1,000,000 total population",0.0
1026,COUNTRIES,AIA,Anguilla,2003.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
1027,COUNTRIES,AIA,Anguilla,2003.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
1028,COUNTRIES,AIA,Anguilla,2003.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
1029,COUNTRIES,AIA,Anguilla,2003.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
1030,COUNTRIES,AIA,Anguilla,2003.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
1031,COUNTRIES,AIA,Anguilla,2003.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
1032,COUNTRIES,AIA,Anguilla,2003.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
1033,COUNTRIES,AIA,Anguilla,2002.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1034,COUNTRIES,AIA,Anguilla,2002.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
1035,COUNTRIES,AIA,Anguilla,2002.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
1036,COUNTRIES,AIA,Anguilla,2001.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
1037,COUNTRIES,AIA,Anguilla,2001.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1038,COUNTRIES,AIA,Anguilla,2001.0,MEASLES,Measles,"per 1,000,000 total population",0.0
1039,COUNTRIES,AIA,Anguilla,2001.0,MUMPS,Mumps,"per 1,000,000 total population",0.0
1040,COUNTRIES,AIA,Anguilla,2001.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
1041,COUNTRIES,AIA,Anguilla,2001.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
1042,COUNTRIES,AIA,Anguilla,2001.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
1043,COUNTRIES,AIA,Anguilla,2001.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
1044,COUNTRIES,AIA,Anguilla,2001.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
1045,COUNTRIES,AIA,Anguilla,2001.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
1046,COUNTRIES,AIA,Anguilla,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1047,COUNTRIES,AIA,Anguilla,2000.0,MEASLES,Measles,"per 1,000,000 total population",0.0
1048,COUNTRIES,AIA,Anguilla,2000.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
1049,COUNTRIES,AIA,Anguilla,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.0
1050,COUNTRIES,AIA,Anguilla,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
1051,COUNTRIES,AIA,Anguilla,2000.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
1052,COUNTRIES,AIA,Anguilla,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
1053,COUNTRIES,AIA,Anguilla,1999.0,MEASLES,Measles,"per 1,000,000 total population",0.0
