ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,+Y1,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,RISKGROUPS,Risk group(s),NATIONAL,+Y1,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"Se utiliza para proteger a los adolescentes y a los adultos contra tétanos como la difteria. Es utilizada para la aplicación de dosis anti tetánica y diftérico a mujeres en embarazo. Igualmente se utiliza a pacientes de accidente tetánico como a personas contacto de pacientes sospechosos de difteria para el control de brotes y en MRV en búsquedas activas comunitarias a adolescentes y adultos que en la vigilancia epidemiológica luego de evaluar el riesgo de la población; se decida aplicar un bloqueo con vacuna ante eminente brote de Difteria, así como a trabajadores de la salud entre otros."
COL,Colombia,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y7,"Se aplica en población desde los 7 años de edad que tienen contraindicación para recibir DPT con el mismo esquema y en mujeres embarazadas desde la semana 26 de gestación, así como en niños que presentaron reacción a la Pentavalente"
COM,Comoros,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,femmes enceintes
COM,Comoros,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,femmes enceintes
COM,Comoros,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,femmes enceintes
COM,Comoros,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
COM,Comoros,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
CPV,Cabo Verde,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,Enfants
CPV,Cabo Verde,AFRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10,"Filles de 10 ans, premier contact"
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Femme enceintes et adultes
CPV,Cabo Verde,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,Femme enceintes et adultes
CRI,Costa Rica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Se aplica esquema a adultos de riesgo que no cuenten con el antecedente
CRI,Costa Rica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,Se aplica esquema a adultos de riesgo que no cuenten con el antecedente
CRI,Costa Rica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Se aplica esquema a adultos de riesgo que no cuenten con el antecedente
CRI,Costa Rica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10,Se aplica desde el 2019 a todas las niñas de 10 años
CRI,Costa Rica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Se aplica desde el 2019 a todas las niñas de 10 años
CRI,Costa Rica,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y60,1 dosis única a todo adulto de 60 años o más
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,ADULTS,Adults,NATIONAL,+Y10,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y20,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+Y10,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+Y10,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y10,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y10,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y10,Se aplica una Td cada 10 años a partir de los 10 años de edad cumplidos
CRI,Costa Rica,AMRO,2023.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5.0,B_CHILD_W,General/routine,NATIONAL,Y4,Se aplica una dosis de refuerzo de Tetravalente a los 4 años de edad
CUB,Cuba,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Hepatitis B 20mcg Grupo de riesgos
CUB,Cuba,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Hepatitis B 20mcg Grupo de riesgos
CUB,Cuba,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Hepatitis B 20mcg Grupo de riesgos
CUB,Cuba,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M2,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,Y1,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M1,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Hijos de madre positiva al antigeno de la hepatitis B
CUB,Cuba,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,Hijos de madre positiva al antigeno de la hepatitis B
CUW,Curaçao,AMRO,2019.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,healthcare workers
CUW,Curaçao,AMRO,2019.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,healthcare workers
CUW,Curaçao,AMRO,2019.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,healthcare workers
CUW,Curaçao,AMRO,2019.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,at risk persons
CUW,Curaçao,AMRO,2019.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,at risk persons
CUW,Curaçao,AMRO,2019.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,at risk persons
CUW,Curaçao,AMRO,2019.0,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,1 dose to travellers going to risk countries
CYM,Cayman Islands,AMRO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,2nd booster Y4-6
CYM,Cayman Islands,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,International travelers (including students going to college)
CYM,Cayman Islands,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6-M12,International travelers (including students going to college)
CYM,Cayman Islands,AMRO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,Unimmunized international travelers
CYM,Cayman Islands,AMRO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",2.0,TRAVELLERS,Travellers,NATIONAL,+M1,Unimmunized international travelers
CYM,Cayman Islands,AMRO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",3.0,TRAVELLERS,Travellers,NATIONAL,+M6-M12,Unimmunized international travelers
CYM,Cayman Islands,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=M12,Unimmunized children from countries with Hepatitis A on schedule or international travelers >=12M
CYM,Cayman Islands,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M6-M18,Unimmunized children from countries with Hepatitis A on schedule or international travelers >=12M
CYM,Cayman Islands,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>=M12,Unimmunized children from countries with Hepatitis A on schedule or international travelers >=12M
CYM,Cayman Islands,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6-M18,Unimmunized children from countries with Hepatitis A on schedule or international travelers >=12M
CYM,Cayman Islands,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"at risk adults, healthcare workers and unimmunized persons"
